id,listing_id,reviewer_name,date,comment_text,rating,cleanliness,communication,location,sentiment_score
80510295,10761585,Elena,2016-06-18,"El Studio es perfecto para dos. Muy bonito y totalmente equipado. Ha sido todo un placer vivir allí durante nuestro viaje a Londres. Una y mil veces, gracias Carl.",3.3,3.2,4.9,3.1,0.66
65896222,11003582,Florina,2016-03-17,Loved this room. The electric banket was very good for us as it was so cold in London. Clean and nice spacious room. Stayed here twice and would come back. I highly recommend this property! Thank you Wynn :),3.6,5.0,3.8,5.0,0.72
69239596,11003582,Olga,2016-04-10,"The apartment is great located in the center of London, Wynn was very friendly and helpful. ",3.3,4.1,3.8,3.8,0.66
74878165,11003582,Emilie,2016-05-17,Amazing location and lovely set up!,4.3,3.9,4.8,4.1,0.86
75964815,11003582,Laura,2016-05-23,"Wynn was not there while I stayed at his place but he was extremely helpful in every way by having his friend there to look over things. The apartment was large, clean and in a great location. I would definitely stay there again. ",4.7,4.8,3.8,4.4,0.94
79773304,11003582,Rushali,2016-06-14,"Wynns place was perfect in every sense! Very centrally located, a two min walk from Leicester square station. The room is big with a couch, tv, and cupboard for clothes. It even has a long mirror! The washrooms are clean and functional. Even though it's right on a busy street, you can't hear any noise at night which is great.. Would definitely stay here again! ",3.2,4.0,3.5,5.0,0.64
81547744,11003582,Eduardo. /Monica,2016-06-23,"Hemos pasado  unos días hermosos,  la habitación super grande igual a las fotos. Tenia todo lo esperado, Wynn super atento, nos brindó todo para el desayuno. Su ubicación es lo mejor nos movimos a todos lados a pie☺, volvería sin dudarlo",3.3,3.5,4.2,4.7,0.66
83415290,11003582,Ana Laura,2016-07-02,"La ubicación inmejorable, cerca de todo. El anfitrión muy respetuoso y amable. El lugar está en excelente estado de limpieza ",4.2,4.4,3.6,4.4,0.84
84951611,11003582,Kym,2016-07-09,"Wynn's flat is perfectly located by Trafalgar Square next to Starbucks, a couple blocks to SOHO and 10 minute walk to Picadilly Circus. Great host, great location, great room. Also wonderful restaurants and pubs on the street. Wynn arranged his schedule to meet our needs. Wonderful place! Next time we go to London, we'll try to stay here. ",3.5,4.8,3.5,3.2,0.7
89672973,11003582,Michael,2016-07-29,"My stay with Wynn was flawless. Although I only saw him for 5 minutes the night before I left, he made me feel very welcome and the whole process was super easy. The room itself is large and comfortable and the location could not be any better! I would highly recommend this place if you want a comfortable and quiet room in the hear of London. ",4.8,4.8,4.8,3.2,0.96
93305124,11003582,Xinbei,2016-08-12,This is a amazing location that you can reach everything within 15 mins! It's quiet as well. Perfect choice for a short tour!,3.1,3.0,4.4,3.7,0.62
61864907,11051784,Emma,2016-02-08,The property is lovely. The bedroom was really clean and I was impressed with the place overall. Great links to the buses and easy to get into the centre. It's a 20 min ride to London Bridge. It suited us that there was no curfew and Mohammed was very welcoming! Would definitely stay again.,3.2,4.3,4.9,4.3,0.64
63420145,11051784,Agathe,2016-02-22,"It's cosy and not expensive ! The host is very kind and helpful ! <br/>The bed is veryyyyy comfortable, go here if you want to spend good nights !",4.3,4.2,3.5,4.2,0.86
64151758,11051784,Ayoub,2016-02-29,"Mohammad made me feel most welcome in his lovely home which is just as shown in the photos. My room was spacious with a comfortable bed and pleasant environment with a view over an amazing garden. Mohammad will give you plenty of privacy and he is also very helpful If you ever need anything. This is a perfect place for someone busy who needs to feel at home after a long day at work and/or tourism. Buses to all directions are only 3 minutes walk away. It'll take you like 30-35mins in heavy traffic to make it to The center of london and only 20-25mins in light traffic! Thank you. 
<br/>
<br/>I highly recommend",3.6,4.9,4.4,3.9,0.72
64836920,11051784,Peter,2016-03-08,"I think this was the best accomodation we have ever been in London. It was spacious, clean, modern, friendly, in good neighborhood, Elephant and Castle underground station is easily reachable by frequent buses, very late check-in was not a problem. We really liked that appartment.",3.8,3.6,3.7,3.3,0.76
65077729,11051784,Rob,2016-03-10,"I arrived after 2300 hours due to difficulties with public transport, yet Mohammad still welcomed me, which was above the call of duty! The house is very clean and well-presented and quiet for that part of south London.
<br/>The bathroom and bedroom were immaculately clean but rather impersonal - there was just one bedside table (which would make it more difficult for a couple) and no reading material. There did not appear to be any hangers in the cupboards and I had to throw my clothes on the armchair.",4.9,3.3,4.3,3.4,0.98
65562585,11051784,Erik,2016-03-15,"Host puntale e disponibile, ci ha subito accolti mostrandoci la casa e tutto il necessario. La casa è come nelle foto. Il quartiere è tranquillo, 5 minuti a piedi dalla fermata del bus e dal supermercato. Prima esperienza su airbnb, non ha deluso. Mohammad promosso!!",4.3,3.8,5.0,4.1,0.86
65759019,11051784,Mariel,2016-03-16,"Mohammad was a charming host, very relaxed and available to answer any questions.  The room was bright and cleana and the bed was very comfortable. I could help myself to tea and coffee which was a real bonus.  Thank you Mohammad it was a pleasure meeting you. ",3.9,4.2,4.6,4.5,0.78
67490534,11051784,Alyson,2016-03-29,"Mohammad was a very hospitable host.  Due to changes with flights, etc. we got in at a very late hour. He was very understanding and welcomed us with open arms.  The location of the flat was good, it was close to many bus stops; we did not use the subway system very often as it was not as convenient.  The area felt relatively safe, and there is a very cute cafe right around the corner. We were not at the flat much but Mohammad was readily available whenever we needed anything, he still gave us our space.  Overall all we had a good experience.",3.6,3.5,4.8,4.7,0.72
67994928,11051784,Yun,2016-04-01,"MohaMohammad is a very nice host.  He described the way to get to the house by public transportation is accurate and simple.  The house is newly stylish decorated and the room, bath room and kitchen are clean and well equipped.  We are allowed to use the kitchen to make coffee and tea and heat some simple food.  The location is little far away from downtown, but it is very easy to get bus which take about 20-30’ to get into center.  We enjoyed our stay.  We would recommend staying there if you like to stay little away from busy downtown.  ",4.4,3.2,3.7,3.5,0.88
69746127,11051784,Warwick,2016-04-13,"Fantastic stay, Mohammad met us with no problems, the room and house were very nice and very clean and the location is great both to get into central London and enjoy everything that the very nearby Camberwell offers",5.0,4.9,4.6,4.2,1.0
69991925,12198477,Alan,2016-04-15,"Paul provided a warm, friendly welcome and quick orientation. The rooms were immaculate and very comfortable.<br/>South Ealing tube station on the Piccadilly line is just a 2 minute walk away so this is very handy for both Heathrow airport and central London by a 30 minute ride in either direction.",3.8,3.8,3.7,4.6,0.76
72893766,12198477,Richard,2016-05-05,Paul's place is super clean and spacious. The room covers the top floor of the property with its own bathroom with access to the kitchen downstairs. Paul was super helpful and always on hand for any help. The house is also 2 min walk from the tube. Recommend.,4.5,3.0,3.6,4.0,0.9
73934667,12198477,Emanuela,2016-05-11,"I had my parents coming to visit me and thanks to Paul and his renovated house they could have a typical London experience staying in a Victorian house without sacrificing comfort and money. Paul is a lovely person very welcoming and flexible, my parents really felt at home thanks to him.
<br/>
<br/>The room was on the third floor which was just for my parents, they had a private bathroom and a small rest area with some London guides, books, TV and refreshments. The only thing I must say is that during sunny days the room can get a little too warm but there are windows everywhere and a fan to fix the problem. All the areas were fully furnished with hairdryer, shampoo dispenser, towels and blankets for all types of weather. We haven't had the chance to use the kitchen but Paul didn't have problems for us to using it at all. There is also a really nice garden with a table to sit in the sunny days.
<br/>
<br/>I leave in the area and I love it, it is perfectly connected with buses and the Piccadilly line (the house is 2-5 min walk from the station) and has really nice restaurants and parks near by.
<br/>
<br/>I definitely recommend it and if anybody else will come to visit me I have no doubts I'll ask to Paul to host them.",4.0,4.3,4.9,3.9,0.8
74423679,12198477,Josh,2016-05-15,Paul was great.  The room was very clean and I essentially had an entire floor to myself. He was helpful with suggestions of things to do around the area which is full of nice restaurants and such.  It is a reasonable walk to Kew Gardens which was a great place. Best of all it was close to the Tube station (&lt;5 minute walk) that allowed me to get to the airport in the morning.,4.8,3.4,3.8,5.0,0.96
74809936,12198477,Boglarka,2016-05-16,"Paul's place was a little gem. Very clean, very sweet it looks like a hotel..:) We even had a bottle of water each by our bed.
<br/>He is a very kind guy we arrived quite late and he offered to pick us up by the tube station just to make sure that we wont be lost.
<br/>I would recommend his place to everyone! 
<br/> ",4.2,4.3,4.3,4.7,0.84
